doi:10.7910/DVN/T1DDVF	580	13	EndlineSurveyLC5_Final.pdf;Density_RI.csv;lc5_candidates.csv;BJNP_PNAS_replication_SI_Tables_log.html;BJNP_PNAS_replication_log.html;BJNP_PNAS_replication.R;BJNP_PNAS_replication_SI_Tables.R;EndlineSurveyLC3_KampalaOnly_Final.pdf;councilor_official_vs_survey_votes.csv;BaselineSurvey_Final.pdf;BJNP_PNAS_replication_SI_Figures_log.html;chair_official_vs_survey_votes.csv;readme.rtf;BJNP_PNAS_replication_SI_Figures.R;Budget_RI.csv;lc5_budget_and_audit.csv;BaselineSurvey_HealthcareOnly_Final.pdf;MASTER_Analysis_Anon_180424.csv;EndlineSurveyLC3_Final.pdf;Codebook.MASTER.PNAS.final.tab	702350438
doi:10.7910/DVN/VEZQVS	37	0	replication_TS_IO_part2.R;subsample_TS_IO.do;LDHS_2007_excerpt.dta;UNMIL.dta;Female18-30.dta;replication_TS_IO_part1.do;HH_roster.dta	366518
doi:10.7910/DVN/OGVWDE	33	53	Table OA3	3465765
doi:10.7910/DVN/28763	44	0	Simons Mallinson replication data.csv;Simons Mallinson replication script.R	23173
doi:10.7910/DVN/GUAY8P	60	4	dyadic_data.csv;WMN - Run Models.R;WMN_-_Run_Models_-_Log.html;README.txt;individual-level_data.csv	1217037
doi:10.7910/DVN/KOM12J	64	7	Developing Country PharamFactors.RData;GDP capita 2013.txt;Factor Analysis with MCMC.R;IPR scatter plots.R;2011 situation data WTO.xlsx;make box plot tables to visualize phi.R;PharamFactors.RData;GDP capita 2010.txt;make scatterplot SCRIPT.R	164180
doi:10.7910/DVN/CKTAZX	314	11	Allard _ Get and Clean Data-1.R;Budget_SBIR_df.RData;Allard _ WebScraper for SBIR STTR Project.py;Solicit_SBIR_df.RData;Awards_SBIR_df.Rdata	50748787
doi:10.7910/DVN/ROUWNS	60	7	Rep_FigH1.R;DRC2012_A_DISC_v2.dta;Rep_Fig1.R;Rep_C1.do;_Readme.txt;DRC2012_ABD_INDIV_v2.dta;TUUNGANE_v2.dta;DRC2012_D_ROSTER_v2.dta;Prog_MFI.do;DRC2012_ABD_VILL_v2.dta;Rep_F1_G1_J1_J2_Prep_Fig1.do	113326823
doi:10.7910/DVN/W9VWAJ	95	9	issp2009.rdata;zippopdf.csv;crime_appendix_bjps.pdf;zipdata.rds;dst20102014tab.txt;crime_replication.R;munidata_csv.csv;dst19802006tab.txt;munidata_im.RDS;unitpops_inczips.csv;zipscovs.rds;dst20072009tab.txt;munidata.RDS;zipsnwishare.dta	8869521
doi:10.7910/DVN/UHIFDK	117	4	Marwick-2013-JAA-code.R;Tham_Lod_Area_1_lithics.csv;Marwick_2008_PhD_Thesis_Revised.pdf;Ban_Rai_Area_3_lithics.csv	13704298
doi:10.7910/DVN/1JNPUA	135	28	create_delta_conlaw.R;fl_compute_raw_logit_sc.do;fl_constructSample.R;entry_over_time_move.R;create_delta_entry.R;param_general.R;fl_compute_honoreFE.R;fl_compute_deltas.R;fl_results_tables.R;stata_results_switch.R;run_general.sh;fl_process_obstet.R;fl_read.R;fl_feasible_sc.do;runMonteCarlo.R;run_switch.sh;param_switch.R;allFL_8amWed.dta;README.txt;conlaw_over_time_move.R	36905906
doi:10.7910/DVN/T1TELH	259	26	summ-CRP-corp.rds;indivs-with-corp-pac3.rds;ReadMe.pdf;pacdates.rds;init.R;package-list.rds;indivdates.rds;summ-FEC.rds;fullimp-indivs-with-corp-pac3.rds;comm2.rds;version-list.rds;observational.dta;finaldata-anon.rds;observational-analysis.do;congress.rds;package-version-control.R;indivs-with-corp-pac2.rds;elections.rds;ssc-install.do;survey-analysis.R;misc.R;survey-full-anon.rds	627628647
doi:10.7910/DVN/VSN1O0	313	14	StatusBenefitsOfConflict.do;Table6_full.pdf;1817Example.do;Table3.tex;Renshon2015StatusAndWar.dta;Table2_formatted.log;Table3_full.tex;Table6.tex;Figure4.pdf;figure6-2.pdf;Table5_full.fdb_latexmk;StatusDeficitsandWar.do;results_init5.dta;Replication.do;table4.log;Diplomatic_Exchange_2006v1.csv;table4_full.fdb_latexmk;results_init345.dta;Table5_full.log;regresultsBASE-L1std_comm_fg_pr_dissat_A-init5.dta;Table5_full.pdf;TargetsofStatusAggression.do;table4.fdb_latexmk;net_modularity_weighted.dta;Table5_full.tex;1970Example.do;table2.pdf;UnderlyingDisputesAnalysis.tex;Figure3_WAR.pdf;init5_subfx_regional.do;Community-FD-L1std_comm_fg_pr_dissat_A-init5_global.csv;Figure4.R;results_mzinit.dta;cinc_status_cor_overall.dta;Figure3_MID.pdf;Table6_full.aux;status_benefits_full.log;table2.log;mzinit_subfx_regional.do;UnderlyingDisputesAnalysis_full.synctex.gz;Figure5.pdf;table4_full.fls;figure6-1.pdf;Figure8.r;Table2_formatted.pdf;1817.log;regresultsBASE-L1std_comm_fg_pr_dissat_A-mzinit.dta;UnderlyingDisputesAnalysis_full.fdb_latexmk;Figure5.R;Figure8.pdf;Figure9_MID.pdf;table4.pdf;figure6-4.pdf;modularity.dta;Figure9.R;table2.aux;table4_full.synctex.gz;table2.synctex.gz;Table2_formatted.synctex.gz;table4_full.pdf;cinc_status_cor_major_overall.dta;Table7_full.pdf;Community-FD-L1std_comm_fg_pr_dissat_A-mzinit_global.csv;Figure10.r;Table6_full.tex;Community-FD-L1std_comm_fg_pr_dissat_A-init5_regional.csv;replicate_figures.R;net_ties.dta;Community-FD-L1std_comm_fg_pr_dissat_A-mzinit_regional.csv;Community-FD-L1std_comm_fg_pr_dissat_A-init5.csv;table4_full.tex;Figure3.R;status_benefits_data.dta;Table5.tex;UnderlyingDisputesAnalysis_full.log;table4.synctex.gz;Modularity.do;Table2_formatted.fdb_latexmk;net_ties_1970.dta;init5_subfx_global.do;Table6_full.fls;cinc_status_cor_merged_overall.dta;Figure10.pdf;Table6_full.synctex.gz;results_same_community.tab;Table2_formatted.fls;README.txt;Table7_full.tex;Figure2.pdf;Figure9_War.pdf;Table6_full.log;Figure7.gml;Table5_full.fls;1817.synctex.gz;PowerStatusCorrelation.do;Table5_full.synctex.gz;Figure7.gephi;figure6-3.pdf;table4.tex;table2.fls;1817ranks.dta;Figure1.gephi;results.dta;Table3.pdf;UnderlyingDisputesAnalysis_full.tex;table2.tex;UnderlyingDisputesAnalysis_full.pdf;status_benefits_full.synctex.gz;net_modularity_unweighted.dta;table4_full.log;Figure2.R;table2.fdb_latexmk;UnderlyingDisputesAnalysis_full.fls;LaggedStatusDeficits.do;table4.fls;StatusIsLocal.do;Community-FD-L1std_comm_fg_pr_dissat_A-mzinit.csv;Table7.tex;Table6_full.fdb_latexmk;Figure6.R;mzinit_subfx_global.do;Table2_formatted.tex;Figure7.png;lagged_results.dta	432236840
doi:10.7910/DVN/MYDZNF	86	24	replicationBornWeakGrowingStrong.zip;README.TXT;RUNME.R;codebook.pdf	46619058
doi:10.7910/DVN/SCN9LA	424	5	Thal PB Replication Notes.txt;Thal PB Replication.R;thalpbwhiteaffimp.dta;thalpbblackaff.dta;thalpbwhiteaff.dta	3334695
doi:10.7910/DVN/GB0OA1	135	14	bolivia2017.dta;paraguai2016.dta;equador2016.dta;peru2017.dta;uruguai2017.dta;colombia2016.dta;chile2017.dta;argentina2017.dta;anacarolina-costa-ad-ufpe-2019.pdf;anacarolina-costa-ad-ufpe-2019.synctex(busy);venezuela2016.dta;anacarolina-costa-ad-ufpe-2019.R;brasil2017.dta;costarica2016.dta;anacarolina-costa-ad-ufpe-2019.Rmd;guiana2016.dta	12067175
doi:10.7910/DVN/4IMZRQ	19	6	analisando_dados.R;dados_competição.csv	328620
doi:10.7910/DVN/EVM78E	245	15	HouseholdVillage.pdf;INDIA.shp;INDIA.prj;2011_Dist.sbx;ReadMe.txt;Codebook.pdf;README_DistrictShapes.txt;MANIFEST.TXT;ReplicationCode.R;RawDataHH.tab;INDIA.sbn;INDIA.dbf;2011_Dist.dbf;2011_Dist.prj;README_StateShapes.txt;2011_Dist.shx;2011_Dist.shp;Sampling_ACCESS.pdf;INDIA.sbx;2011_Dist.sbn;INDIA.shx	24676686
doi:10.7910/DVN/WM3X3D	0	0	Lilliefeldt2012set.tab;Emmenegger2011set.tab;Fischer2015set.tab;Schneider_PA_supplement.pdf;Thomann2015set.tab;DavidssonEmmenegger2013set.tab;Palm2013set.tab;VerweijEtal2013set.tab;SchneiderMakszin2014set.tab;Karlas2012set.tab;IshiyamaBatta2012set.tab;Avdagic2010set.tab;EppleEtal2014set.tab;BankEtal2015set.tab;Metelits2009set.tab;DaRoitWeicht2013set.tab;ParkYoung2015set.tab;Schneider_replication_file_reply.R;Mello2012set.tab;BasedauRichter2014set.tab;HamidovEtal2015set.tab;CebotariVink2013set.tab;PahlWostlKnieper2014set.tab	13411
doi:10.7910/DVN/DAR56O	80	3	EnosGidronAPSRReplication.rtf;EnodGidronAPSR2018ReplicationFINAL.R;data.analysis.RData	83824
doi:10.7910/DVN/EBF7XW	417	49	tri_emissions2010.dta;readme.txt;dataManipulation.R;anyPowerPlantDirection.csv;egrid_allplants.dta;powerPlantsModel.R;anyPowerPlantDist.csv;majorAirAllDist.csv;lower48control.R;wind1996.pdf;statePolluterCovs.csv;gwwAppendix.pdf;tsdfs.dta;sicMerger.csv;codebookWind.pdf;countyDensity.csv;powerPlantsManipulation.R;altKrigCRF.R;windAngle.txt;Air_Majors.zip;new_public.dta;majorAirDirection.csv;CircSpatialV3.tar.gz;tl_2011_us_state.zip	139118957
doi:10.7910/DVN/RPZLMY	153	12	figure_A2.R;figure_3.R;cand_vs_contrib_dime_scores.csv;cert_petition_data_matched_to_dime.csv;SCDB_2014_01_justiceCentered_Docket.csv;figure_1.R;table_A3.R;table_A1_A2.R;figure_A1.R;figure_2.R;run_imputation.R;bonica_sen_common_space.pdf;table_1.R;readme.txt;bonica_sen_fed_judges.csv	33719323
doi:10.7910/DVN/Q8CSU8	35	1	Codebook_WV6_Analysis_Dataset.pdf;WV6_Analysis_Dataset.dta;Codebook_time_experiment.pdf;readme.txt;Figure1.R;ISSP_analysis.do;Codebook_ISSP_Analysis_Dataset.pdf;ISSP_Analysis_Dataset.dta;ISSP_setup.do;WV6_analysis.do;Languages_Data_File.dta;time_experiment_analysis.do;WV6_Stata_v_2016_01_01.dta;Countries_Data_File.dta;Info_on_Source_Datasets.pdf;time_experiment.dta;p4v2015.dta;WV6_setup.do;ZA5500_v2-0-0.dta	1821587
doi:10.7910/DVN/SVAONZ	11	2	fn_5.txt;besley.dta;beck_table_1.txt;beck_table_1.log;readme.txt;fn_5.R;beck_table_1.do	104654
doi:10.7910/DVN/PVNEPJ	8	9	TABLE A1.do;masterdata_county.dta;TABLE A5.do;TABLE A4.do;TABLE A10.do;FIGURE 1.R;TABLE A2.do;TABLE A12.do;taa_map.csv;TABLE A8.do;TABLE A3.do;TABLE A9.do;FIGURE 2.R;TABLE 1.do;TABLE A7.do;TABLE A6.do;TABLE A11.do	5149838
doi:10.7910/DVN/KVIJSY	61	14	KlueverSpoonHelpingorHurting_Pledges-1.dta;KlueverSpoonHelpingorHurting-1.dta;KlueverSpoon_JOP_Replication-1.do;Approval Ratings_Germany_09-14.dta;cses4-1.dta;KlueverSpoon_JOP_Replication-1.R;KlueverSpoonHelpingorHurting_Pledges_Germany-1.dta	68015214
doi:10.7910/DVN/TMVVDO	260	10	xt.txt;Appendix.pdf;xent.txt;xt.RData;r96Nstar.R;x96Nstar.RData;xentstar.R;xentstar.RData;xtstar.txt;xent.R;x96star.txt;gerber_frequentist.R;gerber_ds.RData;xt.R;xtstar.RData;xtstar.R;r96star.R;xent.RData;readme.pdf;xen96Nstar.RData;xen96star.txt;gerber_datasets.R;xentstar.txt	17076360
doi:10.7910/DVN/TXEFZI	122	2	round1_wordcounts_withindependents.csv;irrtestdata.csv;telephone_unique.csv;round3_wordcounts_withindependents.csv;telephone_individualdiffs-1.csv;CarlsonTelephoneJOPReplicationCode-1.R;round2_wordcounts_withindependents.csv	22712
doi:10.7910/DVN/SK8AGA	139	1	Figure_A7.R;CCES2012.csv;Table_2.dta;Figure_1.csv;Figure_2.csv;Table_3.R;Table_A2.R;Figure_2.R;CCES2012.RData;Table_A2.csv;Figure_A7.csv;Figure_A6.csv;Figure_1.R;Tables.do;Figure_A6.R;Figure_A9.R;Table_A9.dta	456357292
doi:10.7910/DVN/THCWHJ	121	1	simulations_nov15.RData;adj_allVillageRelationships_vilno_6.csv;mc_adj.csv;dir_undir_means_bw.pdf;ac_adj.csv;adj_allVillageRelationships_vilno_3.csv;adj_allVillageRelationships_vilno_1.csv;Larson_Lewis_Replication_Code_Dec13.R;adj_allVillageRelationships_vilno_5.csv;adj_allVillageRelationships_vilno_2.csv;adj_allVillageRelationships_vilno_4.csv	22382330
doi:10.7910/DVN/QYQNBJ	287	36	mainstateleveldata_sept2013.csv;treatmentstatusofcounties.csv;statecovariates.csv;droppedcounties.csv;jurisdictiondata_patternseeking_LONGmidterms.csv;cces_2010_common_validated.dta;CPS_turnout.R;CCES_latinomobilization.R;cces_2006_common.tab;stateMOAdates.csv;mappingunits.R;statenames.csv;SC_mainanalyses.R;jurisdictiondata_incwhites.csv;readme.txt	519571716
doi:10.7910/DVN/VSVMY7	938	23	BJPS Replication 4.R;Resolve Conjoint SVM Pred Dat.RData;Tables A5-A7 Output.pdf;Resolve Weights 070718.dta;BJPS Replication 1.R;BJPS Replication 8.R;BJPS Replication 7.R;BJPS Replication 5.R;Resolve Conjoint Raw 070718.RData;BJPS Replication 6.R;Resolve Conjoint Cleaned No US 070718.RData;Resolve Conjoint Cleaned 070718.RData;BJPS Codebook 070818.pdf;Resolve Conjoint SVM Mod.RData;Elite benchmarks.RData;Resolve Demographics 070718.RData;BJPS Replication 3.R;BJPS Replication 2.R	9054939
doi:10.7910/DVN/UZSCUT	20	4	FSE_Replication.do;FSE_Replication_Figure_A1.R;FSE_Master.dta	6844839
doi:10.7910/DVN/TOJ1UH	78	0	analyses.Rmd;data.csv;README.md;participant-info.csv;analyses.html;plot_glmm_fnc.R;plot_gams_fnc.R;load_or_fit_fnc.R	1744244
doi:10.7910/DVN/KMMN1B	45	27	Goodman_Stokes_internet_voting_short_panel_data.csv;Goodman_Stokes_internet_voting_long_panel_data.csv;Goodman_Stokes_internet_voting_code.R	148076
doi:10.7910/DVN/ZSBLXF	41	2	EzrowHomolaTavits_WhenExtremismPays.R;EzrowHomolaTavits_WhenExtremismPays_Data.dta;EzrowHomolaTavits_WhenExtremismPays_readme.txt	45460
doi:10.7910/DVN/WLVZQH	279	6	BELARUS_VILLAGES_matched_v1_tz2.dta;FIG5_bw.tiff;BELARUS_VILLAGES_matched_v3.dta;FIG1a.png;repcode_table5.do;BELARUS_VILLAGES_matched_v2_tz1.RData;BELARUS_VILLAGES_Full.RData;FIG1b.png;BELARUS_RAYONS_MONTHS_Covariates.RData;BELARUS_VILLAGES_matched_v2_tz4-1.dta;BELARUS_VILLAGES_matched_v2_tz5.RData;BELARUS_VILLAGES_matched_v1_tz3-1.RData;BELARUS_RAYONS_Full_sp.RData;BELARUS_VILLAGES_matched_v1_tz4-1.RData;BELARUS_RAYONS_MONTHS_Full.RData;BELARUS_VILLAGES_MONTHS_Full.dta;BELARUS_VILLAGES_v1.RData;BELARUS_JUNCTIONS_v1.RData;BELARUS_VILLAGES_Covariates.RData;BELARUS_VILLAGES_matched_v2_tz5-1.dta;April_30_1941.zip;BELARUS_RAYONS_v8.RData;BELARUS_VILLAGES_matched_v2_tz6.RData;BELARUS_VILLAGES_dind.RData;BELARUS_RAYONS_Covariates_sp.RData;BELARUS_VILLAGES_matched_v1_tz5-1.RData;BELARUS_VILLAGES_matched_v2_tz4.RData;BELARUS_VILLAGES_v2.RData;functions.R;BELARUS_VILLAGES_matched_v2_tz2.RData;BELARUS_VILLAGES_matched_v1_tz5.dta;BELARUS_RAIL.zip;BELARUS_RAYONS_Full.RData;BELARUS_VILLAGES_matched_v1_tz1-1.RData;BELARUS_VILLAGES_MONTHS_Covariates.RData;BELARUS_RAYONS_v3.shp.YURIZHUKOV-PC.4100.4400.sr.lock;BELARUS_VILLAGES_matched_v1_tz2-1.RData;BELARUS_VILLAGES_Full-1.dta;BELARUS_VILLAGES_dind.dta;BELARUS_VILLAGES_matched_v2_tz1-1.dta;repcode.R;BELARUS_RAYONS_Full-1.dta;BELARUS_VILLAGES_matched_v2_tz3-1.dta;BELARUS_RAYONS_v3.cpg;FIG5_bw.png;BELARUS_VILLAGES_matched_v1.dta;BELARUS_RAYONS_v4.RData;BELARUS_VILLAGES_matched_v1_tz6.dta;BELARUS_VILLAGES_MONTHS_Full.RData;BELARUS_VILLAGES_matched_v2_tz3.RData;BELARUS_RAYONS_MONTH_Full.dta;BELARUS_VILLAGES_matched_v1_tz1.dta;BELARUS_VILLAGES_dindmat.RData;BELARUS_VILLAGES_matched_v1_tz4.dta;BELARUS_VILLAGES_matched_v2_tz2-1.dta;BELARUS_VILLAGES_matched_v2_tz6-1.dta;BELARUS_RAYONS_MONTHS_Full-1.dta;BELARUS_RAYONS_v5.RData;BELARUS_RAYONS_v3.zip;BELARUS_RAYONS_v7.RData;BELARUS_VILLAGES_matched_v2.dta;BELARUS_VILLAGES_matched_v4.dta;BELARUS_RAYONS_Covariates.RData;BELARUS_VILLAGES_matched_v1_tz3.dta;BELARUS_OBLASTS.zip;BELARUS_RAYONS_v6.RData;BELARUS_VILLAGES_matched_v1_tz6-1.RData	509504645
doi:10.7910/DVN/Y7KGDK	9	9	rfsrc_bd.R;Readme.rtf;valid_10242016.csv;Geo_Peds06132016.Rda	16326260
doi:10.7910/DVN/AY32JZ	92	3	BrazilAPSR.R;BrazilAPSR.RData	803051
doi:10.7910/DVN/XLYTC7	18	1	Contents.docx;CoW Wars and Territory (Table 4).tab;Modern Conquest Codebook.pdf;Tables Code.do;Charts Code.R;Modern Conquest Bibliography.pdf;ISD.csv;Conquest REP.dta	537872
doi:10.7910/DVN/HWH5YN	187	3	functions.R;statewide_analysis_Rep.RData;readme.txt;RDReplication.dta;state_merge.csv;arps_replication.R;state_names.csv;var_correspondence.csv	7830777
doi:10.7910/DVN/C1SICS	673	14	Autocracies Elections and the Economy 1946-2015.csv;Lucardi 2018 JOP Strength in Expectation.pdf;Code Replication Lucardi JOP 2018.R	11707579
doi:10.7910/DVN/SQH6IF	92	5	YoungImmMenConjoint.csv;Codebook_YoungImmMenConjoint.pdf;Codebook_MturkPilot.pdf;MTurkPilot.csv;Ward_Replication.R	2980683
doi:10.7910/DVN/HJ4KH7	902	25	A7_its_figures.R;Google Trends.csv;A10_its_robustness.R;1_googletrend.R;A8_full_hetero.R;A4_net_effects_demogonly.R;sm_genelect.csv;primdates.csv;dem_prim_estimates.csv;5_hetero_its.R;A6_omnibus_models.R;rep_prim_estimates.csv;Rep Primary results.csv;3_net_effects.R;A2_demogstrata_agg_changes.R;A13_regression_tree.R;DemTrainingData.RData;A10_its_10day.R;A12_explaining_daily_bias.R;RepTrainingData.RData;A3_GOPfieldcomp.R;4_main_its.R;A9_power_analysis.R;2_data_descriptives.R;2016_election_results.csv;Dem Primary results.csv;A11_placebo_days.R;A5_demogmodelswithideo.R	22569414
doi:10.7910/DVN/MPLQUI	31	13	Maps.R;crosssectional.dta;SheriffMap.dta;Regression Models.do;Contentious Federalism Codebook.pdf;pct_federal.xls;panel.dta	1633730
doi:10.7910/DVN/SLXRVJ	580	43	Speech_Metadata_Untagged.RDS;CB_Politbarometer.pdf;CB_Data_Speeches_V2.pdf;Data_Speeches_V2.RDS;Accuracy_Prediction.RDS;Randomization_Inference.R;Main.R;Substantive.R;Bundestag_Sessions.RDS;README.txt;CB_Accuracy_Prediction.pdf;Term_Contribution.RDS;CB_State_Elections.pdf;Spiegel_Salience.RDS;Opinion_Reports_V2.RDS;Summary.R;Politbarometer_Salience.R;Custom_RDD_Function.R;Opinion_Report_Timing.R;LCS_Distribution.R;State_Elections.RDS;CB_Spiegel_Salience.pdf;CB_Data_Parliament.pdf;CB_Speech_Metadata_Tagged.pdf;CB_LCS_Matches.pdf;Parliament.R;Data_Parliament.RDS;CB_Term_Contribution.pdf;Spiegel_Salience.R;LCS_Matches.csv;CB_Opinion_Reports_V2.pdf;Politbarometer_Popularity.R;CB_Bundestag_Sessions.pdf;Politbarometer.RDS;Prediction_Accuracy.R;CB_Speech_Metadata_Untagged.pdf;Word_Contribution.R;Speech_Metadata_Tagged.RDS	1205057099
doi:10.7910/DVN/JX0ESJ	388	11	MethodsAppendixCode.R;Code.R;updatedcrimdata.csv;HTreadytomodel.RData;SimmonsEtAlAppendix.pdf;CompleteDataWithWeights.RData	1396931
doi:10.7910/DVN/VA3N1L	43	2	data_extreme_pessimists.dta;replication2_figures_extreme_pessimists.R;replication1_extreme_pessimists.do	2350402
doi:10.7910/DVN/VVDOUK	93	14	Kluever_BJPS_Settingthepartyagenda.dta;Kluever_BJPS_Settingthepartyagenda.smcl;Kluever_BJPS_Settingthepartyagenda.r;Kluever_BJPS_Settingthepartyagenda.do	642753
doi:10.7910/DVN/N6CT4V	39	15	cov_exports.csv;RansomDataByShip.dta;RansomData.dta;RansomInstrument.dta;Estimate Tables.do;somaliamarketdata1.dta;Estimate Figure 5.R;Estimate Figure A1.do;Estimate Figure B3.do;somaliamarketdata3.dta;cov_imports.csv;Supplementary_Appendices-2015-09-0396.R2.pdf;cov_exchange.csv;Estimate Figure 2.do;Estimate Figure 4.R;somaliamarketdata2.dta;somaliamarketdata4.dta;readme.docx;Estimate Figure 3.do;RansomsByYear.dta;somaliamarketdata5.dta;coef_exports.csv;coef_imports.csv;coef_exchange.csv;Estimate Figures A2-4.do;Estimate Figure 6.R	2082766
doi:10.7910/DVN/MT7XU0	157	0	analyses_paper.R;data_cleaning.do;appendix_relimpo_gromping.R;appendix_descriptives.R;appendix_distances_plots.R;EES_2009_unstacked.dta;appendix_relimp_all_tables.R;EES_2009_stacked.dta;votesharesees2009.dta;ch_pos.dta;appendix_discrimination_dichotomous.R;appendix_generalization_range.R	37150799
doi:10.7910/DVN/PEKMYL	48	3	DataDescription.docx;incomeSWB.R;GDP.csv;DataDescription.pdf	128282
doi:10.7910/DVN/PL6RHK	270	4	NO_Analysis.R;DEEL_data.csv;DEEL_codebook.pdf;Plotting.R;NZ_Analysis.R;SynthFunctions.R;readme.txt	202874
doi:10.7910/DVN/6YNZTE	0	0	2.archive_daeyat.zip;1.readme.txt	2321597239
doi:10.7910/DVN/YCXXCW	5	6	all_polls_IEBC2.tab;embtsPlot.r	54997
doi:10.7910/DVN/SEOCQ0	281	33	plot_arabic_name_geotags.R;Feb 2017 tables A8-A9.dta;arabic_sample_sources.R;Muslim ban volume trend from 2015-03-07 to 2017-03-31.csv;Dec 2016 table A8.dta;Feb 2017 tables a10-a12 fig a7.dta;analyze_arabic_sample_sources.R;get_tweet_source_parallel.py;create_arabic_sample_comparison_sampling_weights.R;arabic_sample_only_usgeo_20150901_to_20170213_sources.RData;README;plot_news.R;muslim_news.R;arabic_usgeo_counts_20150901_to_20170213.RData;analyze_survey.do;June 2016 table A8.dta;get_and_format_tweet_geo_args.py;transcript_count_muslim_mentions_by_date.RData;arabic_sample_text.R;muslim_mentions_in_transcripts_coefs.RData	82463410
doi:10.7910/DVN/HDGUDZ	70	0	r1.csv;r2.csv;02_Ghana_DataRecode.do;03_Main_Analysis.do;README.rtf;r5.csv;05_Figures.R;r3.csv;01_CrossNational_DataRecode.do;04_Appendix.do;Codebook.rtf;r6.csv;r4.csv	127236
